"Plot Title: Carolina September 2021 2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182875)","Temp, °F (SEN S/N: 20182875)","Bad Battery","Coupler Detached","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
09/28/21 09:33:42,0.0,74.35,Logged,,,,,,
09/28/21 09:33:47,,,,Logged,,,,,
09/28/21 10:03:42,35796.1,71.80,,,Logged,,,,
09/28/21 10:33:42,35742.5,71.74,,,,,,,
09/28/21 11:03:42,35611.1,71.74,,,,,,,
09/28/21 11:33:42,35785.4,71.89,,,,,,,
09/28/21 12:03:42,35936.1,72.07,,,,,,,
09/28/21 12:33:42,35964.9,72.21,,,,,,,
09/28/21 13:03:42,36168.1,72.37,,,,,,,
09/28/21 13:33:42,36102.6,72.34,,,,,,,
09/28/21 14:03:42,36040.8,72.36,,,,,,,
09/28/21 14:33:42,36135.3,72.23,,,,,,,
09/28/21 15:03:42,35921.7,72.21,,,,,,,
09/28/21 15:33:42,36069.9,72.16,,,,,,,
09/28/21 16:03:42,36149.9,72.16,,,,,,,
09/28/21 16:33:42,35522.8,72.16,,,,,,,
09/28/21 17:03:42,36062.6,72.30,,,,,,,
09/28/21 17:33:42,36091.7,72.30,,,,,,,
09/28/21 18:03:42,35839.0,72.28,,,,,,,
09/28/21 18:33:42,35650.1,72.14,,,,,,,
09/28/21 19:03:42,35657.2,72.18,,,,,,,
09/28/21 19:33:42,35625.3,72.07,,,,,,,
09/28/21 20:03:42,35533.4,72.03,,,,,,,
09/28/21 20:33:42,35639.4,72.07,,,,,,,
09/28/21 21:03:42,35522.8,72.03,,,,,,,
09/28/21 21:33:42,35540.5,71.98,,,,,,,
09/28/21 22:03:42,35365.1,71.89,,,,,,,
09/28/21 22:33:42,35115.5,71.67,,,,,,,
09/28/21 23:03:42,35149.9,71.71,,,,,,,
09/28/21 23:33:42,34683.7,71.44,,,,,,,
09/29/21 00:03:42,34764.5,71.51,,,,,,,
09/29/21 00:33:42,34246.1,70.93,,,,,,,
09/29/21 01:03:42,33730.4,70.34,,,,,,,
09/29/21 01:33:42,33622.8,70.20,,,,,,,
09/29/21 02:03:42,33534.8,70.03,,,,,,,
09/29/21 02:33:42,33651.2,70.14,,,,,,,
09/29/21 03:03:42,33877.0,70.27,,,,,,,
09/29/21 03:33:42,33947.6,70.14,,,,,,,
09/29/21 04:03:42,33979.8,70.03,,,,,,,
09/29/21 04:33:42,33989.5,69.93,,,,,,,
09/29/21 05:03:42,34080.0,69.93,,,,,,,
09/29/21 05:33:42,34012.0,69.71,,,,,,,
09/29/21 06:03:42,33641.8,69.12,,,,,,,
09/29/21 06:33:42,33441.0,68.88,,,,,,,
09/29/21 07:03:42,33068.0,68.49,,,,,,,
09/29/21 07:33:42,32814.1,68.23,,,,,,,
09/29/21 08:03:42,32632.2,68.07,,,,,,,
09/29/21 08:33:42,32280.5,67.68,,,,,,,
09/29/21 09:03:42,32113.3,67.60,,,,,,,
09/29/21 09:33:42,31973.5,67.59,,,,,,,
09/29/21 10:03:42,31700.4,67.55,,,,,,,
09/29/21 10:33:42,32113.3,68.31,,,,,,,
09/29/21 11:03:42,32564.2,69.08,,,,,,,
09/29/21 11:33:42,32778.1,69.40,,,,,,,
09/29/21 12:03:42,33544.2,70.27,,,,,,,
09/29/21 12:33:42,33534.8,69.85,,,,,,,
09/29/21 13:03:42,33541.1,69.98,,,,,,,
09/29/21 13:33:42,33559.9,70.21,,,,,,,
09/29/21 14:03:42,33673.4,70.27,,,,,,,
09/29/21 14:33:42,33484.7,70.38,,,,,,,
09/29/21 15:03:42,33569.3,70.48,,,,,,,
09/29/21 15:33:42,33326.0,70.52,,,,,,,
09/29/21 16:03:42,33326.0,70.61,,,,,,,
09/29/21 16:33:42,33541.1,70.97,,,,,,,
09/29/21 17:03:42,33381.8,70.72,,,,,,,
09/29/21 17:33:42,33068.0,70.32,,,,,,,
09/29/21 18:03:42,32910.3,70.12,,,,,,,
09/29/21 18:33:42,32388.1,69.78,,,,,,,
09/29/21 19:03:42,33001.1,70.29,,,,,,,
09/29/21 19:33:42,33528.5,70.48,,,,,,,
09/29/21 20:03:42,33686.0,70.59,,,,,,,
09/29/21 20:33:42,34128.6,70.79,,,,,,,
09/29/21 21:03:42,34190.5,71.20,,,,,,,
09/29/21 21:33:42,34364.3,71.37,,,,,,,
09/29/21 22:03:42,34364.3,71.55,,,,,,,
09/29/21 22:33:42,34586.6,71.38,,,,,,,
09/29/21 23:03:42,34496.7,71.38,,,,,,,
09/29/21 23:33:42,34440.3,71.49,,,,,,,
09/30/21 00:03:42,34305.1,71.42,,,,,,,
09/30/21 00:33:42,34529.9,71.49,,,,,,,
09/30/21 01:03:42,34673.6,71.51,,,,,,,
09/30/21 01:33:42,34135.1,71.17,,,,,,,
09/30/21 02:03:42,34344.5,71.22,,,,,,,
09/30/21 02:33:42,33893.0,70.79,,,,,,,
09/30/21 03:03:42,33800.3,70.56,,,,,,,
09/30/21 03:33:42,34034.6,70.70,,,,,,,
09/30/21 04:03:42,33861.0,70.30,,,,,,,
09/30/21 04:33:42,32995.0,69.31,,,,,,,
09/30/21 05:03:42,32661.9,68.31,,,,,,,
09/30/21 05:33:42,32525.9,67.89,,,,,,,
09/30/21 06:03:42,32916.4,68.65,,,,,,,
09/30/21 06:33:42,33071.0,68.56,,,,,,,
09/30/21 07:03:42,32277.6,67.19,,,,,,,
09/30/21 07:33:42,32202.5,67.08,,,,,,,
09/30/21 08:03:42,31672.6,66.34,,,,,,,
09/30/21 08:33:42,31578.2,66.33,,,,,,,
09/30/21 09:03:42,31517.4,66.27,,,,,,,
09/30/21 09:33:42,31298.6,66.25,,,,,,,
09/30/21 10:03:42,31136.6,66.40,,,,,,,
09/30/21 10:33:42,31388.5,66.63,,,,,,,
09/30/21 11:03:42,31230.9,66.47,,,,,,,
09/30/21 11:33:42,31344.8,66.81,,,,,,,
09/30/21 12:03:42,31353.0,67.28,,,,,,,
09/30/21 12:33:42,31306.7,67.39,,,,,,,
09/30/21 13:03:42,31366.6,67.48,,,,,,,
09/30/21 13:33:42,31448.7,67.66,,,,,,,
09/30/21 14:03:42,31871.6,68.40,,,,,,,
09/30/21 14:33:42,32335.7,69.22,,,,,,,
09/30/21 15:03:42,32173.6,68.88,,,,,,,
09/30/21 15:33:42,32156.4,68.85,,,,,,,
09/30/21 16:03:42,32096.1,68.68,,,,,,,
09/30/21 16:33:42,31914.0,68.38,,,,,,,
09/30/21 17:03:42,31619.8,67.89,,,,,,,
09/30/21 17:33:42,31636.4,67.89,,,,,,,
09/30/21 18:03:42,31899.8,67.91,,,,,,,
09/30/21 18:33:42,31731.2,67.80,,,,,,,
09/30/21 19:03:42,31849.0,67.14,,,,,,,
09/30/21 19:33:42,31706.0,67.06,,,,,,,
09/30/21 20:03:42,31366.6,66.72,,,,,,,
09/30/21 20:33:42,31336.7,66.63,,,,,,,
09/30/21 21:03:42,31179.6,66.45,,,,,,,
09/30/21 21:33:42,30480.2,65.84,,,,,,,
09/30/21 22:03:42,30713.0,65.80,,,,,,,
09/30/21 22:33:42,30185.5,65.52,,,,,,,
09/30/21 23:03:42,30377.9,65.64,,,,,,,
09/30/21 23:33:42,30526.4,65.80,,,,,,,
10/01/21 00:03:42,30311.8,65.55,,,,,,,
10/01/21 00:33:42,30020.6,65.08,,,,,,,
10/01/21 01:03:42,30075.4,65.16,,,,,,,
10/01/21 01:33:42,30003.2,65.01,,,,,,,
10/01/21 02:03:42,29852.7,64.71,,,,,,,
10/01/21 02:33:42,29838.0,64.72,,,,,,,
10/01/21 03:03:42,29752.4,64.63,,,,,,,
10/01/21 03:33:42,29556.4,64.24,,,,,,,
10/01/21 04:03:42,32697.6,68.43,,,,,,,
10/01/21 04:33:42,32593.7,68.04,,,,,,,
10/01/21 05:03:42,32059.0,67.55,,,,,,,
10/01/21 05:33:42,31815.3,67.28,,,,,,,
10/01/21 06:03:42,29330.1,62.78,,,,,,,
10/01/21 06:33:42,29911.7,63.82,,,,,,,
10/01/21 07:03:42,29546.8,63.73,,,,,,,
10/01/21 07:33:42,29486.9,63.75,,,,,,,
10/01/21 08:03:42,29021.7,63.12,,,,,,,
10/01/21 08:33:42,31236.3,65.53,,,,,,,
10/01/21 09:03:42,30503.3,64.87,,,,,,,
10/01/21 09:33:42,31467.9,65.95,,,,,,,
10/01/21 10:03:42,32656.0,68.14,,,,,,,
10/01/21 10:33:42,33055.8,68.38,,,,,,,
10/01/21 11:03:42,32694.6,68.94,,,,,,,
10/01/21 11:33:42,32070.4,67.82,,,,,,,
10/01/21 12:03:42,32823.1,68.38,,,,,,,
10/01/21 12:33:42,32802.1,68.49,,,,,,,
10/01/21 13:03:42,33335.3,69.17,,,,,,,
10/01/21 13:33:42,33101.6,69.10,,,,,,,
10/01/21 14:03:42,33938.0,69.87,,,,,,,
10/01/21 14:33:42,34190.5,70.70,,,,,,,
10/01/21 15:03:42,34015.3,70.75,,,,,,,
10/01/21 15:33:42,34008.8,70.88,,,,,,,
10/01/21 16:03:42,34037.9,70.70,,,,,,,
10/01/21 16:33:42,34171.0,70.70,,,,,,,
10/01/21 17:03:42,33619.7,70.66,,,,,,,
10/01/21 17:33:42,33316.7,69.58,,,,,,,
10/01/21 18:03:42,33332.2,69.94,,,,,,,
10/01/21 18:33:42,33755.8,70.34,,,,,,,
10/01/21 19:03:42,32883.2,69.40,,,,,,,
10/01/21 19:33:42,33610.2,69.85,,,,,,,
10/01/21 20:03:42,33931.5,70.12,,,,,,,
10/01/21 20:33:42,33724.0,69.93,,,,,,,
10/01/21 21:03:42,33873.8,70.05,,,,,,,
10/01/21 21:33:42,33905.9,70.12,,,,,,,
10/01/21 22:03:42,33845.0,70.02,,,,,,,
10/01/21 22:33:42,33893.0,70.02,,,,,,,
10/01/21 23:03:42,33979.8,70.05,,,,,,,
10/01/21 23:33:42,34002.4,70.00,,,,,,,
10/02/21 00:03:42,33724.0,69.75,,,,,,,
10/02/21 00:33:42,33877.0,69.94,,,,,,,
10/02/21 01:03:42,33613.4,69.62,,,,,,,
10/02/21 01:33:42,33613.4,69.64,,,,,,,
10/02/21 02:03:42,33701.8,69.73,,,,,,,
10/02/21 02:33:42,33481.6,69.49,,,,,,,
10/02/21 03:03:42,33727.2,69.62,,,,,,,
10/02/21 03:33:42,34018.5,69.73,,,,,,,
10/02/21 04:03:42,34141.7,69.84,,,,,,,
10/02/21 04:33:42,34047.6,69.66,,,,,,,
10/02/21 05:03:42,34167.7,69.71,,,,,,,
10/02/21 05:33:42,34311.7,69.71,,,,,,,
10/02/21 06:03:42,34430.4,69.64,,,,,,,
10/02/21 06:33:42,34080.0,68.92,,,,,,,
10/02/21 07:03:42,34282.1,69.24,,,,,,,
10/02/21 07:33:42,33648.1,68.31,,,,,,,
10/02/21 08:03:42,33663.9,68.34,,,,,,,
10/02/21 08:33:42,34102.7,68.70,,,,,,,
10/02/21 09:03:42,33835.4,68.34,,,,,,,
10/02/21 09:33:42,32856.1,67.32,,,,,,,
10/02/21 10:03:42,34044.3,68.58,,,,,,,
10/02/21 10:33:42,34164.4,68.85,,,,,,,
10/02/21 11:03:42,34282.1,68.67,,,,,,,
10/02/21 11:33:42,33803.5,68.54,,,,,,,
10/02/21 12:03:42,33925.1,68.88,,,,,,,
10/02/21 12:33:42,33918.7,68.85,,,,,,,
10/02/21 13:03:42,34021.7,69.06,,,,,,,
10/02/21 13:33:42,34374.2,69.51,,,,,,,
10/02/21 14:03:42,34757.7,69.87,,,,,,,
10/02/21 14:33:42,34593.3,69.73,,,,,,,
10/02/21 15:03:42,34683.7,69.84,,,,,,,
10/02/21 15:33:42,34767.8,69.93,,,,,,,
10/02/21 16:03:42,34764.5,70.16,,,,,,,
10/02/21 16:33:42,34663.6,70.03,,,,,,,
10/02/21 17:03:42,34872.8,69.87,,,,,,,
10/02/21 17:33:42,34798.2,69.93,,,,,,,
10/02/21 18:03:42,34798.2,69.89,,,,,,,
10/02/21 18:33:42,34927.2,69.73,,,,,,,
10/02/21 19:03:42,34852.4,69.67,,,,,,,
10/02/21 19:33:42,34974.9,69.66,,,,,,,
10/02/21 20:03:42,35050.2,69.58,,,,,,,
10/02/21 20:33:42,34981.7,69.48,,,,,,,
10/02/21 21:03:42,34677.0,69.12,,,,,,,
10/02/21 21:33:42,34778.0,69.19,,,,,,,
10/02/21 22:03:42,34859.2,69.17,,,,,,,
10/02/21 22:33:42,34670.3,68.99,,,,,,,
10/02/21 23:03:42,34717.3,69.04,,,,,,,
10/02/21 23:33:42,34586.6,68.83,,,,,,,
10/03/21 00:03:42,34044.3,68.36,,,,,,,
10/03/21 00:33:42,33797.2,68.14,,,,,,,
10/03/21 01:03:42,34187.3,68.45,,,,,,,
10/03/21 01:33:42,34060.5,68.49,,,,,,,
10/03/21 02:03:42,34034.6,68.61,,,,,,,
10/03/21 02:33:42,33781.2,68.36,,,,,,,
10/03/21 03:03:42,33794.0,68.31,,,,,,,
10/03/21 03:33:42,33752.6,68.23,,,,,,,
10/03/21 04:03:42,34031.4,68.56,,,,,,,
10/03/21 04:33:42,34216.6,68.68,,,,,,,
10/03/21 05:03:42,34070.2,68.61,,,,,,,
10/03/21 05:33:42,34413.8,68.81,,,,,,,
10/03/21 06:03:42,34589.9,68.95,,,,,,,
10/03/21 06:33:42,34670.3,69.04,,,,,,,
10/03/21 07:03:42,34838.8,69.15,,,,,,,
10/03/21 07:33:42,34586.6,68.92,,,,,,,
10/03/21 08:03:42,34453.5,68.77,,,,,,,
10/03/21 08:33:42,34556.6,68.83,,,,,,,
10/03/21 09:03:42,34324.8,68.85,,,,,,,
10/03/21 09:33:42,34190.5,68.72,,,,,,,
10/03/21 10:03:42,34559.9,68.99,,,,,,,
10/03/21 10:33:42,34446.9,68.94,,,,,,,
10/03/21 11:03:42,34636.7,69.10,,,,,,,
10/03/21 11:33:42,34767.8,69.17,,,,,,,
10/03/21 12:03:42,34456.8,69.08,,,,,,,
10/03/21 12:33:42,34697.1,69.58,,,,,,,
10/03/21 13:03:42,34707.2,69.93,,,,,,,
10/03/21 13:33:42,34420.4,70.30,,,,,,,
10/03/21 14:03:42,34636.7,70.32,,,,,,,
10/03/21 14:33:42,34703.8,70.38,,,,,,,
10/03/21 15:03:42,34771.2,70.39,,,,,,,
10/03/21 15:33:42,34630.0,70.48,,,,,,,
10/03/21 16:03:42,34272.3,70.79,,,,,,,
10/03/21 16:33:42,34367.6,70.74,,,,,,,
10/03/21 17:03:42,34483.4,70.48,,,,,,,
10/03/21 17:33:42,34466.8,70.39,,,,,,,
10/03/21 18:03:42,34413.8,70.29,,,,,,,
10/03/21 18:33:42,34374.2,70.18,,,,,,,
10/03/21 19:03:42,34493.3,70.07,,,,,,,
10/03/21 19:33:42,33705.0,69.85,,,,,,,
10/03/21 20:03:42,33989.5,70.02,,,,,,,
10/03/21 20:33:42,33995.9,70.02,,,,,,,
10/03/21 21:03:42,34054.1,70.05,,,,,,,
10/03/21 21:33:42,34118.9,70.02,,,,,,,
10/03/21 22:03:42,34318.2,70.00,,,,,,,
10/03/21 22:33:42,34390.7,69.78,,,,,,,
10/03/21 23:03:42,33841.8,69.75,,,,,,,
10/03/21 23:33:42,33829.1,69.71,,,,,,,
10/04/21 00:03:42,33960.5,69.66,,,,,,,
10/04/21 00:33:42,33214.9,69.15,,,,,,,
10/04/21 01:03:42,33199.6,69.12,,,,,,,
10/04/21 01:33:42,33276.5,69.15,,,,,,,
10/04/21 02:03:42,33450.3,69.33,,,,,,,
10/04/21 02:33:42,33329.1,69.17,,,,,,,
10/04/21 03:03:42,33425.4,69.21,,,,,,,
10/04/21 03:33:42,33774.9,69.39,,,,,,,
10/04/21 04:03:42,33541.1,69.19,,,,,,,
10/04/21 04:33:42,33086.3,68.95,,,,,,,
10/04/21 05:03:42,33261.1,69.04,,,,,,,
10/04/21 05:33:42,33686.0,69.19,,,,,,,
10/04/21 06:03:42,33711.3,69.22,,,,,,,
10/04/21 06:33:42,33883.4,69.22,,,,,,,
10/04/21 07:03:42,33221.1,68.88,,,,,,,
10/04/21 07:33:42,31945.1,68.13,,,,,,,
10/04/21 08:03:42,31776.0,67.91,,,,,,,
10/04/21 08:33:42,30984.3,67.53,,,,,,,
10/04/21 09:03:42,32081.8,68.09,,,,,,,
10/04/21 09:33:42,32739.3,68.45,,,,,,,
10/04/21 10:03:42,32019.0,68.11,,,,,,,
10/04/21 10:33:42,32027.6,68.11,,,,,,,
10/04/21 11:03:42,32214.0,68.23,,,,,,,
10/04/21 11:33:42,32335.7,68.41,,,,,,,
10/04/21 12:03:42,31885.7,68.13,,,,,,,
10/04/21 12:33:42,31711.6,68.09,,,,,,,
10/04/21 13:03:42,31569.9,68.09,,,,,,,
10/04/21 13:33:42,32478.8,68.45,,,,,,,
10/04/21 14:03:42,31522.9,68.11,,,,,,,
10/04/21 14:33:42,31578.2,68.14,,,,,,,
10/04/21 15:03:42,31415.8,68.09,,,,,,,
10/04/21 15:33:42,31233.6,67.98,,,,,,,
10/04/21 16:03:42,31614.2,68.16,,,,,,,
10/04/21 16:33:42,31899.8,68.27,,,,,,,
10/04/21 17:03:42,30857.2,67.82,,,,,,,
10/04/21 17:33:42,31257.9,67.98,,,,,,,
10/04/21 18:03:42,31686.5,68.11,,,,,,,
10/04/21 18:33:42,28538.5,66.25,,,,,,,
10/04/21 19:03:42,30775.8,67.75,,,,,,,
10/04/21 19:33:42,30383.0,67.35,,,,,,,
10/04/21 20:03:42,30741.8,67.69,,,,,,,
10/04/21 20:33:42,30309.2,67.42,,,,,,,
10/04/21 21:03:42,30253.6,67.41,,,,,,,
10/04/21 21:33:42,31426.8,67.98,,,,,,,
10/04/21 22:03:42,30449.4,67.35,,,,,,,
10/04/21 22:33:42,32793.1,68.43,,,,,,,
10/04/21 23:03:42,32679.7,68.40,,,,,,,
10/04/21 23:33:42,32245.8,68.18,,,,,,,
10/05/21 00:03:42,31708.8,67.98,,,,,,,
10/05/21 00:33:42,30045.5,67.21,,,,,,,
10/05/21 01:03:42,30398.3,67.35,,,,,,,
10/05/21 01:33:42,30077.9,67.05,,,,,,,
10/05/21 02:03:42,28794.9,66.04,,,,,,,
10/05/21 02:33:42,28835.9,66.20,,,,,,,
10/05/21 03:03:42,29948.7,66.79,,,,,,,
10/05/21 03:33:42,28357.1,65.55,,,,,,,
10/05/21 04:03:42,29261.7,65.30,,,,,,,
10/05/21 04:33:42,29061.0,65.44,,,,,,,
10/05/21 05:03:42,29592.5,65.68,,,,,,,
10/05/21 05:33:42,30233.4,66.60,,,,,,,
10/05/21 06:03:42,30395.7,66.63,,,,,,,
10/05/21 06:33:42,31013.5,67.06,,,,,,,
10/05/21 07:03:42,31117.8,67.17,,,,,,,
10/05/21 07:33:42,31396.7,67.41,,,,,,,
10/05/21 08:03:42,30838.8,66.92,,,,,,,
10/05/21 08:33:42,29867.4,65.37,,,,,,,
10/05/21 09:03:42,30150.4,65.46,,,,,,,
10/05/21 09:33:42,30286.4,65.80,,,,,,,
10/05/21 10:03:42,30449.4,65.93,,,,,,,
10/05/21 10:33:42,30767.9,66.34,,,,,,,
10/05/21 11:03:42,29728.1,65.55,,,,,,,
10/05/21 11:33:42,30147.9,65.82,,,,,,,
10/05/21 12:03:42,29415.4,65.46,,,,,,,
10/05/21 12:33:42,29771.9,65.73,,,,,,,
10/05/21 13:03:42,28636.9,65.35,,,,,,,
10/05/21 13:33:42,28708.9,65.57,,,,,,,
10/05/21 14:03:42,29365.6,65.64,,,,,,,
10/05/21 14:33:42,29219.5,65.79,,,,,,,
10/05/21 15:03:42,29214.8,65.95,,,,,,,
10/05/21 15:33:42,28001.6,65.41,,,,,,,
10/05/21 16:03:42,28111.1,65.55,,,,,,,
10/05/21 16:33:42,27825.3,65.52,,,,,,,
10/05/21 17:03:42,28401.1,65.93,,,,,,,
10/05/21 17:33:42,30281.4,66.45,,,,,,,
10/05/21 18:03:42,30235.9,66.54,,,,,,,
10/05/21 18:33:42,29349.0,66.31,,,,,,,
10/05/21 19:03:42,29833.1,66.54,,,,,,,
10/05/21 19:33:42,30762.7,66.85,,,,,,,
10/05/21 20:03:42,31198.5,66.92,,,,,,,
10/05/21 20:33:42,31611.4,67.21,,,,,,,
10/05/21 21:03:42,30526.4,66.85,,,,,,,
10/05/21 21:33:42,29742.7,65.95,,,,,,,
10/05/21 22:03:42,29563.6,65.30,,,,,,,
10/05/21 22:33:42,29840.4,65.66,,,,,,,
10/05/21 23:03:42,30188.1,66.04,,,,,,,
10/05/21 23:33:42,30349.9,66.27,,,,,,,
10/06/21 00:03:42,30640.2,66.52,,,,,,,
10/06/21 00:33:42,30342.3,66.24,,,,,,,
10/06/21 01:03:42,30526.4,66.36,,,,,,,
10/06/21 01:33:42,30762.7,66.67,,,,,,,
10/06/21 02:03:42,30464.8,66.45,,,,,,,
10/06/21 02:33:42,29147.0,65.95,,,,,,,
10/06/21 03:03:42,30541.9,66.49,,,,,,,
10/06/21 03:33:42,30296.6,66.40,,,,,,,
10/06/21 04:03:42,28975.6,65.95,,,,,,,
10/06/21 04:33:42,29803.7,65.73,,,,,,,
10/06/21 05:03:42,30928.5,66.25,,,,,,,
10/06/21 05:33:42,31109.7,66.67,,,,,,,
10/06/21 06:03:42,30700.0,66.45,,,,,,,
10/06/21 06:33:42,31168.8,66.72,,,,,,,
10/06/21 07:03:42,31374.8,66.47,,,,,,,
10/06/21 07:33:42,31939.5,66.79,,,,,,,
10/06/21 08:03:42,32324.0,66.92,,,,,,,
10/06/21 08:33:42,32027.6,66.88,,,,,,,
10/06/21 09:03:42,32202.5,67.03,,,,,,,
10/06/21 09:33:42,31753.5,66.72,,,,,,,
10/06/21 10:03:42,31459.7,66.74,,,,,,,
10/06/21 10:33:42,31350.3,66.63,,,,,,,
10/06/21 11:03:42,31528.5,66.81,,,,,,,
10/06/21 11:33:42,31778.8,66.99,,,,,,,
10/06/21 12:03:42,31309.5,66.76,,,,,,,
10/06/21 12:33:42,30606.5,66.52,,,,,,,
10/06/21 13:03:42,30702.6,66.76,,,,,,,
10/06/21 13:33:42,31174.2,67.50,,,,,,,
10/06/21 14:03:42,30418.7,67.35,,,,,,,
10/06/21 14:33:42,30500.7,67.77,,,,,,,
10/06/21 15:03:42,30490.4,67.82,,,,,,,
10/06/21 15:33:42,29723.2,68.07,,,,,,,
10/06/21 16:03:42,30319.4,68.04,,,,,,,
10/06/21 16:33:42,30648.0,68.09,,,,,,,
10/06/21 17:03:42,30749.6,68.11,,,,,,,
10/06/21 17:33:42,31658.7,68.18,,,,,,,
10/06/21 18:03:42,31534.0,68.22,,,,,,,
10/06/21 18:33:42,31882.9,68.07,,,,,,,
10/06/21 19:03:42,32393.9,68.22,,,,,,,
10/06/21 19:33:42,32257.3,68.16,,,,,,,
10/06/21 20:03:42,32573.0,68.23,,,,,,,
10/06/21 20:33:42,32781.1,68.25,,,,,,,
10/06/21 21:03:42,32829.1,68.13,,,,,,,
10/06/21 21:33:42,32967.8,68.22,,,,,,,
10/06/21 22:03:42,33010.2,68.22,,,,,,,
10/06/21 22:33:42,32967.8,68.22,,,,,,,
10/06/21 23:03:42,32982.9,68.23,,,,,,,
10/06/21 23:33:42,33116.8,68.29,,,,,,,
10/07/21 00:03:42,33046.7,67.89,,,,,,,
10/07/21 00:33:42,33068.0,68.11,,,,,,,
10/07/21 01:03:42,33264.2,68.09,,,,,,,
10/07/21 01:33:42,33369.4,68.14,,,,,,,
10/07/21 02:03:42,33239.5,68.11,,,,,,,
10/07/21 02:33:42,32995.0,67.98,,,,,,,
10/07/21 03:03:42,32817.1,67.77,,,,,,,
10/07/21 03:33:42,32769.2,67.75,,,,,,,
10/07/21 04:03:42,32754.2,67.82,,,,,,,
10/07/21 04:33:42,32552.4,67.69,,,,,,,
10/07/21 05:03:42,32353.1,67.50,,,,,,,
10/07/21 05:33:42,32373.5,67.42,,,,,,,
10/07/21 06:03:42,32558.3,67.57,,,,,,,
10/07/21 06:33:42,32484.7,67.60,,,,,,,
10/07/21 07:03:42,32475.9,67.55,,,,,,,
10/07/21 07:33:42,32517.0,67.66,,,,,,,
10/07/21 08:03:42,32754.2,67.75,,,,,,,
10/07/21 08:33:42,33211.9,68.02,,,,,,,
10/07/21 09:03:42,33360.1,68.09,,,,,,,
10/07/21 09:33:42,33705.0,68.31,,,,,,,
10/07/21 10:03:42,33845.0,68.36,,,,,,,
10/07/21 10:33:42,33845.0,68.45,,,,,,,
10/07/21 11:03:42,33825.9,68.43,,,,,,,
10/07/21 11:33:42,33651.2,68.58,,,,,,,
10/07/21 12:03:42,33739.9,68.92,,,,,,,
10/07/21 12:33:42,34154.7,68.88,,,,,,,
10/07/21 13:03:42,34272.3,68.94,,,,,,,
10/07/21 13:33:42,34233.0,68.94,,,,,,,
10/07/21 14:03:42,34420.4,69.48,,,,,,,
10/07/21 14:33:42,34246.1,69.89,,,,,,,
10/07/21 15:03:42,34940.8,70.02,,,,,,,
10/07/21 15:33:42,34683.7,70.02,,,,,,,
10/07/21 16:03:42,35098.3,70.14,,,,,,,
10/07/21 16:33:42,34859.2,70.21,,,,,,,
10/07/21 17:03:42,34764.5,70.29,,,,,,,
10/07/21 17:33:42,34832.1,70.20,,,,,,,
10/07/21 18:03:42,34553.2,70.03,,,,,,,
10/07/21 18:33:42,34443.6,69.94,,,,,,,
10/07/21 19:03:42,34423.7,70.02,,,,,,,
10/07/21 19:33:42,34483.4,70.02,,,,,,,
10/07/21 20:03:42,34347.8,69.91,,,,,,,
10/07/21 20:33:42,34394.0,69.84,,,,,,,
10/07/21 21:03:42,34569.9,69.84,,,,,,,
10/07/21 21:33:42,34849.0,69.84,,,,,,,
10/07/21 22:03:42,34968.1,69.78,,,,,,,
10/07/21 22:33:42,34927.2,69.71,,,,,,,
10/07/21 23:03:42,35125.8,69.78,,,,,,,
10/07/21 23:33:42,35125.8,69.75,,,,,,,
10/08/21 00:03:42,35105.1,69.76,,,,,,,
10/08/21 00:33:42,35112.0,69.75,,,,,,,
10/08/21 01:03:42,34961.2,69.37,,,,,,,
10/08/21 01:33:42,34992.0,69.40,,,,,,,
10/08/21 02:03:42,35260.6,69.51,,,,,,,
10/08/21 02:33:42,35232.9,69.53,,,,,,,
10/08/21 03:03:42,35146.5,69.48,,,,,,,
10/08/21 03:33:42,34869.4,69.26,,,,,,,
10/08/21 04:03:42,34151.4,68.54,,,,,,,
10/08/21 04:33:42,34012.0,68.43,,,,,,,
10/08/21 05:03:42,33979.8,68.40,,,,,,,
10/08/21 05:33:42,33676.5,68.18,,,,,,,
10/08/21 06:03:42,33651.2,68.09,,,,,,,
10/08/21 06:33:42,33594.5,68.16,,,,,,,
10/08/21 07:03:42,33733.6,68.14,,,,,,,
10/08/21 07:33:42,33749.4,68.18,,,,,,,
10/08/21 08:03:42,33893.0,68.61,,,,,,,
10/08/21 08:33:42,34305.1,68.88,,,,,,,
10/08/21 09:03:42,34559.9,68.99,,,,,,,
10/08/21 09:33:42,34500.0,68.95,,,,,,,
